"workerId","postId","experimentID","taskID","q1","tasks/triple-POS-INT.html_time","tasks/triple-POS-INT.html_test0","tasks/triple-POS-INT.html_test1","tasks/triple-POS-INT.html_test2","tasks/triple-POS-INT.html_test3"
"A1B90DCBBNQKRU","jamlr26f","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/triple-NEG-FLOAT.html","c++","387233","-1.02,-3.6","-3.6,-10.8","-10.8,-32.4","-32.4,-97.2"
"AB774I47XHB4K","jammrd98","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/triple-NEG-FLOAT.html","the first one","81760","-1.02,3.06","2.01,6.03","1.23,3.69","2.04,6.12"
"A1ZHKUTYIDG5OG","jamo31ft","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/triple-NEG-FLOAT.html","no issues","87619","-1.02,-3.06","-3.12,-9.36","2.3,6.9","4.02,12.06"
"A3I9FTHSULHPYS","jammab5m","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/triple-NEG-FLOAT.html","php","110576","-1.02,-3.06","-1.03,-3.09","-1.04,-3.12","-1.05,-3.15"
"A27ZE20JZ3VDUP","jamsrzq4","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/triple-NEG-FLOAT.html","I had some glitches that kept happening and it was throwing me and confusing me on what I should have been doing. ","397874","-1.02,-3.06","-3.06,-9.18","-9.18,-27.54","-27.54,-82.62"
"A49HPQ9P5AHU4","jamn15mu","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/triple-NEG-FLOAT.html","Mostly PHP, for work. No issues with the survey (other than I tried backslash zero in a string and the interface didn't seem to like it.)","187460","-1.02,-3.06","3.3333333333,9.9999999999","0.0005,0.0015","100000000000.1,300000000000.3"
"A1F1X57CUVKKLP","jamn6t34","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/triple-NEG-FLOAT.html","The sliders in the text entry boxes obscured what I was typing.","75643","-1.02,-3.06","4.5,13.5","0,0","2.0,6.0"
"A2BJULD0NVFD30","jampyoav","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/triple-NEG-FLOAT.html","Not sure, sometimes, and none","140499","-1.02,-3.06","-1.01,-3.03","-1.04,-3.12","-1.05,-3.15"
"A1362Z1A98OYI0","jamti2qe","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/triple-NEG-FLOAT.html","I use Java in a very basic way. I do not work with program as a part of work. I did not have any issues with the survey.","187350","-1.02,-3.06","-0.12,-0.36","9.75,29.25","-8,-24"
"A1L3937MY09J3I","jamrdwdo","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/triple-NEG-FLOAT.html","SQL","104440","-1.02,-3.06","-0.05,-0.15","4.20,12.60","-1.11,-3.33"
"A1BNR1ZAF1QGWG","jamm1pw4","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/triple-NEG-FLOAT.html","no problems","113268","-1.02,-1.06","-2,-8","-3,-27","-4,-64"
"A1BMDP2T330DY2","jamn9wug","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/triple-NEG-FLOAT.html","I had no issues","159667","-1.02,-3.06","-3.21,-9.63","-2.12,-6.32","-1.13,-3.39"
"A1E4T8TME19QL8","jamr2o2j","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/triple-NEG-FLOAT.html","C++, yes, no","89613","-1.02,-3.06","0,0","1,3","-1,-3"
"A21T7YH1PNOXF6","jamnjjfi","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/triple-NEG-FLOAT.html","NO ","205489","-1.02,-3.06","-4,-12","-2.345,-7.035","-2.5,-7.5"
"A204JAK7QRDWVM","jamloetl","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/triple-NEG-FLOAT.html","Python is my preferred language, and yes I use it for work. No issues with the survey.","129645","-1.02,-3.06","-1.11,-3.33","-6.67,-20.01","-7.77,-23.31"
"ACH337Q8X1SOI","jamlsple","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/triple-NEG-FLOAT.html","c++","201618","-1.02,3.06\n","3.06,9.18","9.18,27.54","27.54,82.62"
"AXJJYIFR3JVRJ","jampihpn","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/triple-NEG-FLOAT.html","Java. Yes. None at all.","147864","-1.02,-3.06","0,0","3,9","0.333,0.999"
"A383U9YJIBG4IA","jammbfqy","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/triple-NEG-FLOAT.html","C++","91316","-1.02,-3.06","-2.30,-6.90","-3.01,-9.03","-0.90,-2.10"
"A8N43GD5RMBOT","jamp15ig","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/triple-NEG-FLOAT.html","python, teaching myself to use for work. No issues.","129784","-1.02,-3.06","-3.23,-9.69","-4.24,-12.72","-10.10,-30.30"
"AEOFJWOEXF94U","jamnueiz","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/triple-NEG-FLOAT.html","THE FIRST ONE","134562","-1.02,-3.06","-2.02,-6.06","-3.04,-9.12","-2.03,-6.09"
"A4ZW4GNQ98HV6","jamoup3p","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/triple-NEG-FLOAT.html","Go, Clojure, Dart, Elixir, Rust, C++, Java etc.  I work as a software developer. no issues. ","108247","-1.02,3.06","0,0","100000000000000,300000000000000","0.3476,1.0428"
"A305KD2HBUUCMQ","jamo5u5r","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/triple-NEG-FLOAT.html","c++","152314","-1.02,-3.06","-3.06,-9.18","-9.18,-9.54","-9.54,-28.62"
"A3JXAURWDF54DG","jamlmj8y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/triple-NEG-FLOAT.html","C++, Yes, No","146551","-1.02,-3.06","-0.5,-1.5","-0.25,-0.75","-0.1,-0.3"
"A22E831P684LJZ","jamp7h84","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/triple-NEG-FLOAT.html","Python, I do not work with programming as part of work or school, it is a hobby. I believe that for the 2nd task the example input and output didn't show up and instead the boxes were just empty.","87112","-1.02,-3.06","-11,-33","-2.02,-6.06","8.55,25.65"
"A191V7PT3DQKDP","jamlw9re","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/triple-NEG-FLOAT.html","I use C# as a part of my work, the description of the functions are not clear sometimes","82800","-1.02,-3.06","0,0","1,3","1.1,3.3"
"A2ELMQQHEDABQ5","jampqtvq","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/triple-NEG-FLOAT.html","Java, Yes I work with program as part of work. I did not have issues with the survey but I don't see any code to paste other than it says to ""please submit comments first"". Thank you!","210392","-1.02,3.06","111,333","100,300","9.99,29.97"
"workerId","postId","experimentID","taskID","q1","tasks/adding-machine-WITH-00.html_time","tasks/adding-machine-WITH-00.html_test0","tasks/adding-machine-WITH-00.html_test1","tasks/adding-machine-WITH-00.html_test2","tasks/adding-machine-WITH-00.html_test3"
"A33921T4I2XIRS","jamnh5m2","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITH-00.html","Java, for work - no issues thanks!","151336","[2, 4, 0, 0, 9],[2, 4]","[0, 0, 15],[]","[1, 1, 0, 2, 2, 0, 0],[2, 4]","[0, 5, 5, 0, 2, 1, 0, 0],[10, 3]"
"A2GFRYX2PIRT4S","jampldjf","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITH-00.html","html","240250","[2, 4, 0, 0, 9],[6]","[1, 1, 0, 2, 2, 0, 0, 1],[2, 4]","[3, 4, 0, 0],[7]","[4, 4, 0, 5, 5, 0, 0],[8, 10]"
"A194HYD53ONJOY","jammfa31","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITH-00.html","Main languages used: JS, PHP and Java. ","204639","[2, 4, 0, 0, 9],[6]","[0, 1, 0, 0, 1],[1]","[0, 0, 1],[]","[1],[1]"
"A2RBF3IIJP15IH","jamlp5wr","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","I use CSS and HTML a lot, I had no issues with the survey.","1246829","[2, 4, 0, 0, 9],[6]","[4,8,0,0,1,1],[12]","[3,5,0,0,4,0,7],[8]","[8,2,0,3,0,9,0,0],[10,3,9]"
"A2T11H7YI7QPGD","jamnlb4r","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","C#, Work/Hobby, No issues","127590","[2, 4, 0, 0, 9],[6, 9]","[0, 1, 0 ,0, 1],[1, 1]","[10, 1, 0, 1],[11, 1]","[5,0,1,1,0,0,0,0,0,0],[5,2]"
"A36A510EEJ0NOC","jamnlv3j","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","No","158417","[2, 4, 0, 0, 9],[6]","[6, 8, 1, 0, 5, 2, 0, 0],[15, 7]","[4, 7, 0, 0, 3],[11]","[12, 0, 0, 4, 5, 4, 0],[12, 13]"
"A1B90DCBBNQKRU","jamlr26f","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/adding-machine-WITH-00.html","c++","520667","[2, 4, 0, 0, 9],[6]","[6],[12]","[12],[24]","[24],[48]"
"A24WDE3E887KCO","jammuyzv","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","FORTRAN. No. No.","393732","[2, 4, 0, 0, 9],[6]","[1,2,3,0,4,5,0,9,1],[6,9,10]","[4,0,3,0,2,0,1,0,0,5],[4,3,2,1]","[100,1,0,99,0,1],[101,99,1]"
"A1ZHKUTYIDG5OG","jamo31ft","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITH-00.html","no issues","419113","[2, 4, 0, 0, 9],[6, 9]","[1, 2, 0, 0, 3],[3, 3]","[4, 7, 0, 0, 5],[11, 5]","[5, 3, 0, 0, 34],[8, 34]"
"A18LPAFMK1B06K","jamltazw","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","Java","94297","[2, 4, 0, 0, 9],[6]","[1,0,0,0,0],[1]","[1,0,-1,0,0,1],[1,-1]","[1,2],[3]"
"A49HPQ9P5AHU4","jamn15mu","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","Mostly PHP, for work. No issues with the survey (other than I tried backslash zero in a string and the interface didn't seem to like it.)","190270","[2, 4, 0, 0, 9],[6]","[0, 0, 1, 2],[]","[-1, 1, 0, 0],[0]","[0, 1, 2],[3]"
"A2BJULD0NVFD30","jampyoav","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/adding-machine-WITH-00.html","Not sure, sometimes, and none","160990","[2, 4, 0, 0, 9],[6]","[1, 2, 0, 0, 7],[3]","[3, 5, 0, 0, 8],[8]","[1, 2, 0, 5,4, 0, 0, 8],[3, 9] "
"A1362Z1A98OYI0","jamti2qe","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/adding-machine-WITH-00.html","I use Java in a very basic way. I do not work with program as a part of work. I did not have any issues with the survey.","313276","[2, 4, 0, 0, 9],[6]","[1, 8, 0, 9, 0, 3, 1, 0, 0, 1],[9, 9, 4]","[5, 0, 0, 3, 2, 7, 0, 4],[5]","[8, 2, 9, 9, 0, 1, 0, 4, 0, 0],[28, 1, 4]"
"A2E5PZUD6W4OA1","jammnojv","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","Python. No but as hobby. None ","325419","[2, 4, 0, 0, 9],[6, 9]","[1, 3, 0, 7, 5, 0, 0, 10],[4, 12]","[3, 2 , 1, 0, 1, 1, 0] ,[6, 2]","[5, 1 , 1, 0, 2, 1, 0] ,[7, 3]"
"A1EFQJS8R8ZEUR","jampsrct","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/adding-machine-WITH-00.html","No issues but you should be more explicit if you want us to put in braces. No mention of escape characters?\nFormer programmer (crossed over to PM), used to code VB","223734","[2, 4, 0, 0, 9],[6]","[1,2,3,0,0,4],[6]","[1,0,1,0,2,0,3,0,4,0,0,1],[1,1,2,3,4]","[0,1,2,0,2,1,0,1,0,0],[0,3,0,3,0,1]"
"A21T7YH1PNOXF6","jamnjjfi","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/adding-machine-WITH-00.html","NO ","133769","[2, 4, 0, 0, 9],[6,9]","[1,4,0,0,4,3,0,0],[5.7]","[2,6,0,2,3,0],[8,5]","[4,2,0,0,5,2],[6,7]"
"A10V3PXHLR4VRM","jamr00c9","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-NO-XXS.html","tasks/adding-machine-WITH-00.html","The main issue with the survey is that some of the examples were insufficient. One was actually blank which was unhelpful.","191007","[2, 4, 0, 0, 9],[6]","[3,7,0,1,1,0,0,7],[10,2]","[5,6,0,0,11],[11]","[1,2,3,0,4,5,6,0,0,7],[6,15]"
"AXJJYIFR3JVRJ","jampihpn","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/adding-machine-WITH-00.html","Java. Yes. None at all.","133365","[2, 4, 0, 0, 9],[6]","[0,0],[]","[0,0,1],[]","[1,0,1,0,0,1],[1,1]"
"A19UBZFVUWL1ES","jamne511","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITH-00.html","perl, work, no","261001","[2, 4, 0, 0, 9],[6]","[1,0,1,0,1],[1,1,1]","[0,0],[]","[1,2,3,0,2,0,0],[6,2]"
"A8N43GD5RMBOT","jamp15ig","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/adding-machine-WITH-00.html","python, teaching myself to use for work. No issues.","185822","[2, 4, 0, 0, 9],[6]","[3,7,0,5,0,0,30],[10,5]","[0,2,5,0,3,0,0,4],[7,3]","[19,0,0,5,0,0],[19]"
"AVJUIF9QHQRY8","jammf3r8","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-NO-XXS.html","tasks/adding-machine-WITH-00.html","html, css, studying javascript now.","181467","[2, 4, 0, 0, 9],[6, 9]","[7,0,5,4],[7,0,5]","[3,0,2,1],[4,0]","[1,7,8],[8,8]"
"A2GAQZAZWV01PU","jamnlogc","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITH-00.html","The survey does not have a validation code. I am going to put my ID instead. A2GAQZAZWV01PU","297108","[2, 4, 0, 0, 9],[6]","[6,3,0,4,5,0,0,19],[9,9]","[7,1,0,0,2],[8]","[4,3,0,6,7,0,4,5,0,0,21],[7,13,9]"
"A3JXAURWDF54DG","jamlmj8y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITH-00.html","C++, Yes, No","213152","[2, 4, 0, 0, 9],[6]","[5,7,0,8,0,0,9],[12,8]","[5,2,3,0,0,0,10],[10]","[2,0,0,0,0,0,0,0,9,10,11],[2]"
"A2ELMQQHEDABQ5","jampqtvq","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","Java, Yes I work with program as part of work. I did not have issues with the survey but I don't see any code to paste other than it says to ""please submit comments first"". Thank you!","282169","[2, 4, 0, 0, 9],[6]","[1,0,2,3,0,0,0],[1,5]","[3,4,0,7,8,0,1,0,0],[7,15]","[2,3,5,0,8,1,0],[7,9]"
"A2AMI7BVALOCJP","jamsqcr2","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITH-00.html","Python","89614","[2, 4, 0, 0, 9],[6, 9]","[1, 2, 0, 0, 4],[3, 4]","[1, 4, 0, 0, 0, 5],[5, 5]","[2, 5, 0, 0, 4],[7, 4]"
"workerId","postId","experimentID","taskID","q1","tasks/adding-machine-WITHOUT-00.html_time","tasks/adding-machine-WITHOUT-00.html_test0","tasks/adding-machine-WITHOUT-00.html_test1","tasks/adding-machine-WITHOUT-00.html_test2","tasks/adding-machine-WITHOUT-00.html_test3"
"A3US51RJ9AWSEE","jamve3q8","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITHOUT-00.html","Javascript, don't really use program too much as I just took a class in high school, no issues.","148585","[1, 3],[4]","[2,2,3,0,5,4,2],[7,11]","[3,4,0,3,5],[7,8]","[3.2,2,2,0,4.5,5.5],[5.4,10]"
"A2WMLZ23Z4ZRIE","jamo75iy","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITHOUT-00.html","css, i work with web design, no issues with survey","193342","[1, 3],[4]","[5,4,5],[14]","[7,6,8,9,0,3,4],[30,7]","[2,3,9,0,2,3,0,2,4],[14,5,6]"
"A1WOV2JIV5I9VE","jamm1c5y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITHOUT-00.html","HTML","209195","[1, 3],[4]","[3,2,0,4,1],[5,5]","[1,2,0,5,2],[3,7]","[3,1,0,3,5],[4,8]"
"A23EWFNNOUS10B","jamlmeoq","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/adding-machine-WITHOUT-00.html","C++, no issues","143176","[1, 3],[4]","[2,5,6,0,2],[13,2]","[1,5,0,3,5],[6,8]","[8,5,0,6,2],[13,8]"
"A1JT9DNDMSQ34E","jamnp45m","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/adding-machine-WITHOUT-00.html","nope","100224","[1, 3],[1,0,1,2]","[2,5],[1,1,0,2,3]","[1,4],[1,0,1,3]","[5,8],[2,3,0,4,4]"
"A1N1XX269GGJSR","jammpokl","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/adding-machine-WITHOUT-00.html","C#, went to college for computer science, now I program","213721","[1, 3],[4]","[1, 2, 0, 1, 2],[3, 3]","[2, 0, 1, 1, 1],[2, 3]","[1, 0, 0],[1]"
"AQFMTNBV7FTPM","jamqlh09","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-MULTIPLE-XXS.html","tasks/adding-machine-WITHOUT-00.html","Python, no I do not use it as part of school or work. No issues with the survey","170867","[1, 3],[1,0,1,2]","[5,6],[2,3,0,3,3]","[7,12],[3,4,0,6,6]","[2,2],[1,1,0,1,1]"
